,scheduled_time
2137,2023-10-03 10:03:00.000000000
2138,2023-10-03 12:01:05.419202816
2139,2023-10-03 09:59:00.000000000
2140,2023-10-03 10:05:00.000000000
2141,2023-10-03 12:01:05.419202816
2142,2023-10-03 12:01:05.419202816
2143,2023-10-03 10:14:00.000000000
2144,2023-10-03 12:01:05.419202816
2145,2023-10-03 12:01:05.419202816
2146,2023-10-03 10:02:00.000000000
2147,2023-10-03 12:01:05.419202816
2148,2023-10-03 10:02:00.000000000
2149,2023-10-03 09:59:00.000000000
2150,2023-10-03 10:14:00.000000000
2151,2023-10-03 12:01:05.419202816
2152,2023-10-03 12:01:05.419202816
2153,2023-10-03 12:01:05.419202816
2154,2023-10-03 12:01:05.419202816
2155,2023-10-03 12:01:05.419202816
2156,2023-10-03 10:14:00.000000000
2157,2023-10-03 10:11:00.000000000
2158,2023-10-03 12:01:05.419202816
2159,2023-10-03 10:27:00.000000000
2160,2023-10-03 10:06:00.000000000
2161,2023-10-03 10:05:00.000000000
2162,2023-10-03 10:07:00.000000000
2163,2023-10-03 10:07:00.000000000
2164,2023-10-03 12:01:05.419202816
2165,2023-10-03 10:14:00.000000000
2166,2023-10-03 12:01:05.419202816
2167,2023-10-03 12:01:05.419202816
2168,2023-10-03 10:14:00.000000000
2169,2023-10-03 10:09:00.000000000
2170,2023-10-03 10:09:00.000000000
2171,2023-10-03 10:14:00.000000000
2172,2023-10-03 10:27:00.000000000
2173,2023-10-03 10:11:00.000000000
2174,2023-10-03 12:01:05.419202816
2175,2023-10-03 10:11:00.000000000
2176,2023-10-03 12:01:05.419202816
2177,2023-10-03 12:01:05.419202816
2178,2023-10-03 10:06:00.000000000
2179,2023-10-03 10:06:00.000000000
2180,2023-10-03 12:01:05.419202816
2181,2023-10-03 12:01:05.419202816
2182,2023-10-03 12:01:05.419202816
2183,2023-10-03 10:07:00.000000000
2184,2023-10-03 12:01:05.419202816
2185,2023-10-03 10:06:00.000000000
2186,2023-10-03 10:06:00.000000000
2187,2023-10-03 12:01:05.419202816
2188,2023-10-03 10:07:00.000000000
2189,2023-10-03 10:05:00.000000000
2190,2023-10-03 12:01:05.419202816
2191,2023-10-03 12:01:05.419202816
2192,2023-10-03 12:01:05.419202816
2193,2023-10-03 10:07:00.000000000
2194,2023-10-03 12:01:05.419202816
2195,2023-10-03 12:01:05.419202816
2196,2023-10-03 10:06:00.000000000
2197,2023-10-03 10:06:00.000000000
2198,2023-10-03 12:01:05.419202816
2199,2023-10-03 12:01:05.419202816
2200,2023-10-03 10:07:00.000000000
2201,2023-10-03 10:11:00.000000000
2202,2023-10-03 10:09:00.000000000
2203,2023-10-03 12:01:05.419202816
2204,2023-10-03 10:06:00.000000000
2205,2023-10-03 12:01:05.419202816
2206,2023-10-03 12:01:05.419202816
2207,2023-10-03 12:01:05.419202816
2208,2023-10-03 12:01:05.419202816
2209,2023-10-03 12:01:05.419202816
2210,2023-10-03 12:01:05.419202816
2211,2023-10-03 10:06:00.000000000
2212,2023-10-03 10:05:00.000000000
2213,2023-10-03 12:01:05.419202816
2214,2023-10-03 12:01:05.419202816
2215,2023-10-03 12:01:05.419202816
2216,2023-10-03 12:01:05.419202816
2217,2023-10-03 10:06:00.000000000
2218,2023-10-03 12:01:05.419202816
2219,2023-10-03 12:01:05.419202816
2220,2023-10-03 10:05:00.000000000
2221,2023-10-03 10:05:00.000000000
2222,2023-10-03 10:06:00.000000000
2223,2023-10-03 12:01:05.419202816
2224,2023-10-03 10:15:00.000000000
2225,2023-10-03 12:01:05.419202816
2226,2023-10-03 12:01:05.419202816
2227,2023-10-03 12:01:05.419202816
2228,2023-10-03 12:01:05.419202816
2229,2023-10-03 10:05:00.000000000
2230,2023-10-03 12:01:05.419202816
2231,2023-10-03 10:10:00.000000000
2232,2023-10-03 10:14:00.000000000
2233,2023-10-03 12:01:05.419202816
2234,2023-10-03 10:11:00.000000000
2235,2023-10-03 12:01:05.419202816
2236,2023-10-03 12:01:05.419202816
2237,2023-10-03 10:10:00.000000000
2238,2023-10-03 10:11:00.000000000
2239,2023-10-03 10:08:00.000000000
2240,2023-10-03 10:08:00.000000000
2241,2023-10-03 12:01:05.419202816
2242,2023-10-03 12:01:05.419202816
2243,2023-10-03 12:01:05.419202816
2244,2023-10-03 12:01:05.419202816
2245,2023-10-03 10:10:00.000000000
2246,2023-10-03 10:11:00.000000000
2247,2023-10-03 10:14:00.000000000
2248,2023-10-03 12:01:05.419202816
2249,2023-10-03 10:08:00.000000000
2250,2023-10-03 10:04:00.000000000
2251,2023-10-03 10:05:00.000000000
2252,2023-10-03 10:15:00.000000000
2253,2023-10-03 10:15:00.000000000
2254,2023-10-03 12:01:05.419202816
2255,2023-10-03 10:08:00.000000000
2256,2023-10-03 12:01:05.419202816
2257,2023-10-03 10:05:00.000000000
2258,2023-10-03 12:01:05.419202816
2259,2023-10-03 12:01:05.419202816
2260,2023-10-03 12:01:05.419202816
2261,2023-10-03 12:01:05.419202816
2262,2023-10-03 12:01:05.419202816
2263,2023-10-03 12:01:05.419202816
2264,2023-10-03 10:11:00.000000000
2265,2023-10-03 10:11:00.000000000
2266,2023-10-03 12:01:05.419202816
2267,2023-10-03 12:01:05.419202816
2268,2023-10-03 10:08:00.000000000
2269,2023-10-03 10:04:00.000000000
2270,2023-10-03 12:01:05.419202816
2271,2023-10-03 12:01:05.419202816
2272,2023-10-03 12:01:05.419202816
2273,2023-10-03 10:10:00.000000000
2274,2023-10-03 10:10:00.000000000
2275,2023-10-03 10:15:00.000000000
2276,2023-10-03 12:01:05.419202816
2277,2023-10-03 12:01:05.419202816
2278,2023-10-03 12:01:05.419202816
2279,2023-10-03 12:01:05.419202816
2280,2023-10-03 12:01:05.419202816
2281,2023-10-03 12:01:05.419202816
2282,2023-10-03 12:01:05.419202816
2283,2023-10-03 10:11:00.000000000
2284,2023-10-03 10:20:00.000000000
2285,2023-10-03 10:05:00.000000000
2286,2023-10-03 10:05:00.000000000
2287,2023-10-03 10:14:00.000000000
2288,2023-10-03 12:01:05.419202816
2289,2023-10-03 12:01:05.419202816
2290,2023-10-03 12:01:05.419202816
2291,2023-10-03 12:01:05.419202816
2292,2023-10-03 12:01:05.419202816
2293,2023-10-03 12:01:05.419202816
2294,2023-10-03 12:01:05.419202816
2295,2023-10-03 12:01:05.419202816
2296,2023-10-03 10:15:00.000000000
2297,2023-10-03 12:01:05.419202816
2298,2023-10-03 12:01:05.419202816
2299,2023-10-03 10:20:00.000000000
2300,2023-10-03 12:01:05.419202816
2301,2023-10-03 12:01:05.419202816
2302,2023-10-03 10:11:00.000000000
2303,2023-10-03 12:01:05.419202816
2304,2023-10-03 10:14:00.000000000
2305,2023-10-03 10:14:00.000000000
2306,2023-10-03 10:07:00.000000000
2307,2023-10-03 10:10:00.000000000
2308,2023-10-03 10:15:00.000000000
2309,2023-10-03 10:11:00.000000000
2310,2023-10-03 10:20:00.000000000
2311,2023-10-03 12:01:05.419202816
2312,2023-10-03 10:07:00.000000000
2313,2023-10-03 12:01:05.419202816
2314,2023-10-03 12:01:05.419202816
2315,2023-10-03 10:15:00.000000000
2316,2023-10-03 10:11:00.000000000
2317,2023-10-03 10:11:00.000000000
2318,2023-10-03 12:01:05.419202816
2319,2023-10-03 10:07:00.000000000
2320,2023-10-03 10:05:00.000000000
2321,2023-10-03 12:01:05.419202816
2322,2023-10-03 12:01:05.419202816
2323,2023-10-03 10:15:00.000000000
2324,2023-10-03 10:20:00.000000000
2325,2023-10-03 10:14:00.000000000
2326,2023-10-03 10:13:00.000000000
2327,2023-10-03 10:15:00.000000000
2328,2023-10-03 12:01:05.419202816
2329,2023-10-03 12:01:05.419202816
2330,2023-10-03 10:15:00.000000000
2331,2023-10-03 10:15:00.000000000
2332,2023-10-03 10:15:00.000000000
2333,2023-10-03 12:01:05.419202816
2334,2023-10-03 10:11:00.000000000
2335,2023-10-03 12:01:05.419202816
2336,2023-10-03 12:01:05.419202816
2337,2023-10-03 12:01:05.419202816
2338,2023-10-03 10:15:00.000000000
2339,2023-10-03 12:01:05.419202816
2340,2023-10-03 10:20:00.000000000
2341,2023-10-03 12:01:05.419202816
2342,2023-10-03 12:01:05.419202816
2343,2023-10-03 10:13:00.000000000
2344,2023-10-03 12:01:05.419202816
2345,2023-10-03 12:01:05.419202816
2346,2023-10-03 10:15:00.000000000
2347,2023-10-03 10:08:00.000000000
2348,2023-10-03 12:01:05.419202816
2349,2023-10-03 10:13:00.000000000
2350,2023-10-03 12:01:05.419202816
2351,2023-10-03 12:01:05.419202816
2352,2023-10-03 10:15:00.000000000
2353,2023-10-03 10:15:00.000000000
2354,2023-10-03 10:15:00.000000000
2355,2023-10-03 10:17:00.000000000
2356,2023-10-03 10:20:00.000000000
2357,2023-10-03 10:08:00.000000000
2358,2023-10-03 10:08:00.000000000
2359,2023-10-03 12:01:05.419202816
2360,2023-10-03 10:23:00.000000000
2361,2023-10-03 10:13:00.000000000
2362,2023-10-03 10:13:00.000000000
2363,2023-10-03 12:01:05.419202816
2364,2023-10-03 10:08:00.000000000
2365,2023-10-03 12:01:05.419202816
2366,2023-10-03 10:20:00.000000000
2367,2023-10-03 12:01:05.419202816
2368,2023-10-03 12:01:05.419202816
2369,2023-10-03 10:13:00.000000000
2370,2023-10-03 10:15:00.000000000
2371,2023-10-03 10:17:00.000000000
2372,2023-10-03 10:20:00.000000000
2373,2023-10-03 10:20:00.000000000
2374,2023-10-03 12:01:05.419202816
2375,2023-10-03 12:01:05.419202816
2376,2023-10-03 12:01:05.419202816
2377,2023-10-03 12:01:05.419202816
2378,2023-10-03 12:01:05.419202816
2379,2023-10-03 12:01:05.419202816
2380,2023-10-03 12:01:05.419202816
2381,2023-10-03 10:13:00.000000000
2382,2023-10-03 10:23:00.000000000
2383,2023-10-03 12:01:05.419202816
2384,2023-10-03 12:01:05.419202816
2385,2023-10-03 10:15:00.000000000
2386,2023-10-03 10:17:00.000000000
2387,2023-10-03 12:01:05.419202816
2388,2023-10-03 10:17:00.000000000
2389,2023-10-03 10:08:00.000000000
2390,2023-10-03 12:01:05.419202816
2391,2023-10-03 12:01:05.419202816
2392,2023-10-03 10:13:00.000000000
2393,2023-10-03 12:01:05.419202816
2394,2023-10-03 12:01:05.419202816
2395,2023-10-03 10:20:00.000000000
2396,2023-10-03 12:01:05.419202816
2397,2023-10-03 12:01:05.419202816
2398,2023-10-03 10:20:00.000000000
2399,2023-10-03 12:01:05.419202816
2400,2023-10-03 10:23:00.000000000
2401,2023-10-03 12:01:05.419202816
2402,2023-10-03 12:01:05.419202816
2403,2023-10-03 12:01:05.419202816
2404,2023-10-03 10:13:00.000000000
2405,2023-10-03 10:17:00.000000000
2406,2023-10-03 12:01:05.419202816
2407,2023-10-03 10:16:00.000000000
2408,2023-10-03 12:01:05.419202816
2409,2023-10-03 10:21:00.000000000
2410,2023-10-03 10:11:00.000000000
2411,2023-10-03 12:01:05.419202816
2412,2023-10-03 10:16:00.000000000
2413,2023-10-03 12:01:05.419202816
2414,2023-10-03 12:01:05.419202816
2415,2023-10-03 10:17:00.000000000
2416,2023-10-03 10:18:00.000000000
2417,2023-10-03 10:21:00.000000000
2418,2023-10-03 12:01:05.419202816
2419,2023-10-03 10:23:00.000000000
2420,2023-10-03 12:01:05.419202816
2421,2023-10-03 10:16:00.000000000
2422,2023-10-03 12:01:05.419202816
2423,2023-10-03 12:01:05.419202816
2424,2023-10-03 12:01:05.419202816
2425,2023-10-03 10:23:00.000000000
2426,2023-10-03 10:23:00.000000000
2427,2023-10-03 10:22:00.000000000
2428,2023-10-03 12:01:05.419202816
2429,2023-10-03 12:01:05.419202816
2430,2023-10-03 12:01:05.419202816
2431,2023-10-03 10:23:00.000000000
2432,2023-10-03 12:01:05.419202816
2433,2023-10-03 12:01:05.419202816
2434,2023-10-03 10:20:00.000000000
2435,2023-10-03 10:20:00.000000000
2436,2023-10-03 10:23:00.000000000
2437,2023-10-03 10:23:00.000000000
2438,2023-10-03 10:23:00.000000000
2439,2023-10-03 12:01:05.419202816
2440,2023-10-03 12:01:05.419202816
2441,2023-10-03 12:01:05.419202816
2442,2023-10-03 12:01:05.419202816
2443,2023-10-03 12:01:05.419202816
2444,2023-10-03 10:11:00.000000000
2445,2023-10-03 10:11:00.000000000
2446,2023-10-03 10:21:00.000000000
2447,2023-10-03 10:21:00.000000000
2448,2023-10-03 10:18:00.000000000
2449,2023-10-03 12:01:05.419202816
2450,2023-10-03 10:23:00.000000000
2451,2023-10-03 10:11:00.000000000
2452,2023-10-03 12:01:05.419202816
2453,2023-10-03 12:01:05.419202816
2454,2023-10-03 12:01:05.419202816
2455,2023-10-03 10:23:00.000000000
2456,2023-10-03 10:23:00.000000000
2457,2023-10-03 12:01:05.419202816
2458,2023-10-03 12:01:05.419202816
2459,2023-10-03 12:01:05.419202816
2460,2023-10-03 12:01:05.419202816
2461,2023-10-03 10:27:00.000000000
2462,2023-10-03 12:01:05.419202816
2463,2023-10-03 10:27:00.000000000
2464,2023-10-03 10:11:00.000000000
2465,2023-10-03 10:23:00.000000000
2466,2023-10-03 12:01:05.419202816
2467,2023-10-03 12:01:05.419202816
2468,2023-10-03 12:01:05.419202816
2469,2023-10-03 10:25:00.000000000
2470,2023-10-03 10:20:00.000000000
2471,2023-10-03 12:01:05.419202816
2472,2023-10-03 12:01:05.419202816
2473,2023-10-03 10:27:00.000000000
2474,2023-10-03 10:27:00.000000000
2475,2023-10-03 12:01:05.419202816
2476,2023-10-03 12:01:05.419202816
2477,2023-10-03 10:25:00.000000000
2478,2023-10-03 12:01:05.419202816
2479,2023-10-03 10:25:00.000000000
2480,2023-10-03 12:01:05.419202816
2481,2023-10-03 12:01:05.419202816
2482,2023-10-03 12:01:05.419202816
2483,2023-10-03 10:27:00.000000000
2484,2023-10-03 12:01:05.419202816
2485,2023-10-03 12:01:05.419202816
2486,2023-10-03 12:01:05.419202816
2487,2023-10-03 12:01:05.419202816
2488,2023-10-03 10:20:00.000000000
2489,2023-10-03 12:01:05.419202816
2490,2023-10-03 12:01:05.419202816
2491,2023-10-03 10:21:00.000000000
2492,2023-10-03 12:01:05.419202816
2493,2023-10-03 12:01:05.419202816
2494,2023-10-03 10:18:00.000000000
2495,2023-10-03 10:18:00.000000000
2496,2023-10-03 12:01:05.419202816
2497,2023-10-03 12:01:05.419202816
2498,2023-10-03 10:23:00.000000000
2499,2023-10-03 10:27:00.000000000
2500,2023-10-03 12:01:05.419202816
2501,2023-10-03 12:01:05.419202816
2502,2023-10-03 12:01:05.419202816
2503,2023-10-03 12:01:05.419202816
2504,2023-10-03 12:01:05.419202816
2505,2023-10-03 10:30:00.000000000
2506,2023-10-03 12:01:05.419202816
2507,2023-10-03 10:21:00.000000000
2508,2023-10-03 12:01:05.419202816
2509,2023-10-03 12:01:05.419202816
2510,2023-10-03 12:01:05.419202816
2511,2023-10-03 10:25:00.000000000
2512,2023-10-03 12:01:05.419202816
2513,2023-10-03 12:01:05.419202816
2514,2023-10-03 12:01:05.419202816
2515,2023-10-03 12:01:05.419202816
2516,2023-10-03 10:29:00.000000000
2517,2023-10-03 12:01:05.419202816
2518,2023-10-03 12:01:05.419202816
2519,2023-10-03 10:30:00.000000000
2520,2023-10-03 12:01:05.419202816
2521,2023-10-03 12:01:05.419202816
2522,2023-10-03 10:23:00.000000000
2523,2023-10-03 10:23:00.000000000
2524,2023-10-03 12:01:05.419202816
2525,2023-10-03 12:01:05.419202816
2526,2023-10-03 10:18:00.000000000
2527,2023-10-03 10:24:00.000000000
2528,2023-10-03 12:01:05.419202816
2529,2023-10-03 12:01:05.419202816
2530,2023-10-03 10:23:00.000000000
2531,2023-10-03 10:24:00.000000000
2532,2023-10-03 10:24:00.000000000
2533,2023-10-03 12:01:05.419202816
2534,2023-10-03 12:01:05.419202816
2535,2023-10-03 10:30:00.000000000
2536,2023-10-03 10:45:00.000000000
2537,2023-10-03 10:30:00.000000000
2538,2023-10-03 10:24:00.000000000
2539,2023-10-03 10:24:00.000000000
2540,2023-10-03 12:01:05.419202816
2541,2023-10-03 12:01:05.419202816
2542,2023-10-03 12:01:05.419202816
2543,2023-10-03 12:01:05.419202816
2544,2023-10-03 10:24:00.000000000
2545,2023-10-03 12:01:05.419202816
2546,2023-10-03 12:01:05.419202816
2547,2023-10-03 10:29:00.000000000
2548,2023-10-03 12:01:05.419202816
2549,2023-10-03 10:25:00.000000000
2550,2023-10-03 10:25:00.000000000
2551,2023-10-03 12:01:05.419202816
2552,2023-10-03 12:01:05.419202816
2553,2023-10-03 12:01:05.419202816
2554,2023-10-03 12:01:05.419202816
2555,2023-10-03 10:24:00.000000000
2556,2023-10-03 10:22:00.000000000
2557,2023-10-03 12:01:05.419202816
2558,2023-10-03 12:01:05.419202816
2559,2023-10-03 12:01:05.419202816
2560,2023-10-03 12:01:05.419202816
2561,2023-10-03 10:22:00.000000000
2562,2023-10-03 10:23:00.000000000
2563,2023-10-03 10:29:00.000000000
2564,2023-10-03 10:29:00.000000000
2565,2023-10-03 10:23:00.000000000
2566,2023-10-03 12:01:05.419202816
2567,2023-10-03 10:24:00.000000000
2568,2023-10-03 12:01:05.419202816
2569,2023-10-03 10:22:00.000000000
2570,2023-10-03 10:24:00.000000000
2571,2023-10-03 12:01:05.419202816
2572,2023-10-03 10:25:00.000000000
2573,2023-10-03 12:01:05.419202816
2574,2023-10-03 10:25:00.000000000
2575,2023-10-03 10:24:00.000000000
2576,2023-10-03 10:22:00.000000000
2577,2023-10-03 12:01:05.419202816
2578,2023-10-03 12:01:05.419202816
2579,2023-10-03 12:01:05.419202816
2580,2023-10-03 10:23:00.000000000
2581,2023-10-03 10:25:00.000000000
2582,2023-10-03 10:24:00.000000000
2583,2023-10-03 10:22:00.000000000
2584,2023-10-03 10:22:00.000000000
2585,2023-10-03 10:29:00.000000000
2586,2023-10-03 10:29:00.000000000
2587,2023-10-03 12:01:05.419202816
2588,2023-10-03 12:01:05.419202816
2589,2023-10-03 12:01:05.419202816
2590,2023-10-03 10:25:00.000000000
2591,2023-10-03 12:01:05.419202816
2592,2023-10-03 12:01:05.419202816
2593,2023-10-03 10:29:00.000000000
2594,2023-10-03 12:01:05.419202816
2595,2023-10-03 10:26:00.000000000
2596,2023-10-03 10:30:00.000000000
2597,2023-10-03 12:01:05.419202816
2598,2023-10-03 12:01:05.419202816
2599,2023-10-03 10:29:00.000000000
2600,2023-10-03 10:26:00.000000000
2601,2023-10-03 12:01:05.419202816
2602,2023-10-03 12:01:05.419202816
2603,2023-10-03 10:26:00.000000000
2604,2023-10-03 10:26:00.000000000
2605,2023-10-03 12:01:05.419202816
2606,2023-10-03 12:01:05.419202816
2607,2023-10-03 12:01:05.419202816
2608,2023-10-03 10:26:00.000000000
2609,2023-10-03 10:22:00.000000000
2610,2023-10-03 10:33:00.000000000
2611,2023-10-03 12:01:05.419202816
2612,2023-10-03 12:01:05.419202816
2613,2023-10-03 10:26:00.000000000
2614,2023-10-03 12:01:05.419202816
2615,2023-10-03 10:34:00.000000000
2616,2023-10-03 10:29:00.000000000
2617,2023-10-03 10:29:00.000000000
2618,2023-10-03 12:01:05.419202816
2619,2023-10-03 12:01:05.419202816
2620,2023-10-03 12:01:05.419202816
2621,2023-10-03 10:28:00.000000000
2622,2023-10-03 10:26:00.000000000
2623,2023-10-03 12:01:05.419202816
2624,2023-10-03 12:01:05.419202816
2625,2023-10-03 10:23:00.000000000
2626,2023-10-03 12:01:05.419202816
2627,2023-10-03 10:34:00.000000000
2628,2023-10-03 10:34:00.000000000
2629,2023-10-03 10:22:00.000000000
2630,2023-10-03 12:01:05.419202816
2631,2023-10-03 12:01:05.419202816
2632,2023-10-03 12:01:05.419202816
2633,2023-10-03 10:23:00.000000000
2634,2023-10-03 10:23:00.000000000
2635,2023-10-03 10:34:00.000000000
2636,2023-10-03 12:01:05.419202816
2637,2023-10-03 10:28:00.000000000
2638,2023-10-03 10:26:00.000000000
2639,2023-10-03 12:01:05.419202816
2640,2023-10-03 10:26:00.000000000
2641,2023-10-03 12:01:05.419202816
2642,2023-10-03 12:01:05.419202816
2643,2023-10-03 10:33:00.000000000
2644,2023-10-03 12:01:05.419202816
2645,2023-10-03 12:01:05.419202816
2646,2023-10-03 12:01:05.419202816
2647,2023-10-03 12:01:05.419202816
2648,2023-10-03 10:34:00.000000000
2649,2023-10-03 12:01:05.419202816
2650,2023-10-03 10:29:00.000000000
2651,2023-10-03 10:28:00.000000000
2652,2023-10-03 10:27:00.000000000
2653,2023-10-03 12:01:05.419202816
2654,2023-10-03 12:01:05.419202816
2655,2023-10-03 12:01:05.419202816
2656,2023-10-03 12:01:05.419202816
2657,2023-10-03 10:34:00.000000000
2658,2023-10-03 10:33:00.000000000
2659,2023-10-03 10:29:00.000000000
2660,2023-10-03 12:01:05.419202816
2661,2023-10-03 12:01:05.419202816
2662,2023-10-03 12:01:05.419202816
2663,2023-10-03 12:01:05.419202816
2664,2023-10-03 12:01:05.419202816
2665,2023-10-03 12:01:05.419202816
2666,2023-10-03 12:01:05.419202816
2667,2023-10-03 12:01:05.419202816
2668,2023-10-03 10:29:00.000000000
2669,2023-10-03 12:01:05.419202816
2670,2023-10-03 10:23:00.000000000
2671,2023-10-03 12:01:05.419202816
2672,2023-10-03 12:01:05.419202816
2673,2023-10-03 12:01:05.419202816
2674,2023-10-03 10:33:00.000000000
2675,2023-10-03 10:29:00.000000000
2676,2023-10-03 10:45:00.000000000
2677,2023-10-03 12:01:05.419202816
2678,2023-10-03 12:01:05.419202816
2679,2023-10-03 12:01:05.419202816
2680,2023-10-03 12:01:05.419202816
2681,2023-10-03 12:01:05.419202816
2682,2023-10-03 12:01:05.419202816
2683,2023-10-03 12:01:05.419202816
2684,2023-10-03 12:01:05.419202816
2685,2023-10-03 12:01:05.419202816
2686,2023-10-03 12:01:05.419202816
2687,2023-10-03 12:01:05.419202816
2688,2023-10-03 12:01:05.419202816
2689,2023-10-03 12:01:05.419202816
2690,2023-10-03 12:01:05.419202816
2691,2023-10-03 12:01:05.419202816
2692,2023-10-03 12:01:05.419202816
2693,2023-10-03 12:01:05.419202816
2694,2023-10-03 12:01:05.419202816
2695,2023-10-03 12:01:05.419202816
2696,2023-10-03 12:01:05.419202816
2697,2023-10-03 12:01:05.419202816
2698,2023-10-03 12:01:05.419202816
2699,2023-10-03 12:01:05.419202816
2700,2023-10-03 12:01:05.419202816
2701,2023-10-03 12:01:05.419202816
2702,2023-10-03 12:01:05.419202816
2703,2023-10-03 12:01:05.419202816
2704,2023-10-03 10:40:00.000000000
2705,2023-10-03 12:01:05.419202816
2706,2023-10-03 12:01:05.419202816
2707,2023-10-03 12:01:05.419202816
2708,2023-10-03 12:01:05.419202816
2709,2023-10-03 10:33:00.000000000
2710,2023-10-03 10:37:00.000000000
2711,2023-10-03 10:33:00.000000000
2712,2023-10-03 10:29:00.000000000
2713,2023-10-03 10:28:00.000000000
2714,2023-10-03 10:28:00.000000000
2715,2023-10-03 10:29:00.000000000
2716,2023-10-03 10:34:00.000000000
2717,2023-10-03 12:01:05.419202816
2718,2023-10-03 10:45:00.000000000
2719,2023-10-03 12:01:05.419202816
2720,2023-10-03 12:01:05.419202816
2721,2023-10-03 12:01:05.419202816
2722,2023-10-03 10:27:00.000000000
2723,2023-10-03 10:37:00.000000000
